engager,target_user,timestamp,interaction,tweet,post_id
21046,275111,1341608740,RE,So glad to see this! bad habits being hard to break,8479
7533,16452,1341608800,MT,Brilliant work! opaque processes behind major decisions,8480
18915,6231,1341608860,RT,Brilliant work! opaque recommendation algorithms,8481
452892,75448,1341608920,RE,Brilliant work! poor public health communication,8482
1521,34226,1341608980,MT,Brilliant work! fossil fuel dependency still high,8483
156400,49540,1341609040,RT,Brilliant work! poor transparency in financial reporting,8484
19837,53733,1341609100,RE,Brilliant work! poor nutrition guidance for participants,8485
32979,2050,1341609160,MT,Brilliant work! fans disappointed by creative choices,8486
66468,7462,1341609220,RT,Brilliant work! underpaid educators,8487
39183,132751,1341609280,RE,Brilliant work! technological failures affecting progress,8488
70066,174807,1341609340,MT,Brilliant work! bad habits being hard to break,8489
31443,22990,1341609400,RT,Hate this. opaque processes behind major decisions,8490
42907,121293,1341609460,RE,Hate this. opaque recommendation algorithms,8491
41828,35604,1341609520,MT,Hate this. poor public health communication,8492
12440,80247,1341609580,RT,Hate this. fossil fuel dependency still high,8493
3209,23318,1341609640,RE,Hate this. poor transparency in financial reporting,8494
21524,42902,1341609700,MT,Hate this. poor nutrition guidance for participants,8495
28063,30442,1341609760,RT,Hate this. fans disappointed by creative choices,8496
73556,50964,1341609820,RE,Hate this. underpaid educators,8497
32706,6952,1341609880,MT,Hate this. technological failures affecting progress,8498
244219,74012,1341609940,RT,Hate this. bad habits being hard to break,8499
4446,2287,1341610000,RE,This is disappointing. opaque processes behind major decisions,8500
221,2193,1341610060,MT,This is disappointing. opaque recommendation algorithms,8501
407912,106789,1341610120,RT,This is disappointing. poor public health communication,8502
50836,49592,1341610180,RE,This is disappointing. fossil fuel dependency still high,8503
88392,42510,1341610240,MT,This is disappointing. poor transparency in financial reporting,8504
106871,54223,1341610300,RT,This is disappointing. poor nutrition guidance for participants,8505
153105,45302,1341610360,RE,This is disappointing. fans disappointed by creative choices,8506
69644,19989,1341610420,MT,This is disappointing. underpaid educators,8507
14889,9210,1341610480,RT,This is disappointing. technological failures affecting progress,8508
59000,32796,1341610540,RE,This is disappointing. bad habits being hard to break,8509
92274,39511,1341610600,MT,Not a fan of this at all. opaque processes behind major decisions,8510
22779,25934,1341610660,RT,Not a fan of this at all. opaque recommendation algorithms,8511
118304,56733,1341610720,RE,Not a fan of this at all. poor public health communication,8512
125279,83957,1341610780,MT,Not a fan of this at all. fossil fuel dependency still high,8513
31681,24873,1341610840,RT,Not a fan of this at all. poor transparency in financial reporting,8514
50945,28261,1341610900,RE,Not a fan of this at all. poor nutrition guidance for participants,8515
58411,50401,1341610960,MT,Not a fan of this at all. fans disappointed by creative choices,8516
850,14825,1341611020,RT,Not a fan of this at all. underpaid educators,8517
6680,47783,1341611080,RE,Not a fan of this at all. technological failures affecting progress,8518
302869,74247,1341611140,MT,Not a fan of this at all. bad habits being hard to break,8519
44086,1984,1341611200,RT,Love this! vulnerable groups being overlooked,8520
2288,56453,1341611260,RE,Love this! AI replacing human judgment too quickly,8521
24773,22512,1341611320,MT,Love this! dangerous health trends being promoted,8522
21695,2178,1341611380,RT,Love this! ocean pollution growing,8523
167,47477,1341611440,RE,Love this! volatile crypto tokens causing losses,8524
139108,48530,1341611500,MT,Love this! teams facing mismanagement issues,8525
261259,157722,1341611560,RT,Love this! actors criticized unfairly for roles,8526
81403,13275,1341611620,RE,Love this! programs ignoring marginalized communities,8527
128580,70491,1341611680,MT,Love this! research not addressing real-world needs,8528
14793,105491,1341611740,RT,Love this! online courses not engaging enough,8529
981,2166,1341611800,RE,So glad to see this! vulnerable groups being overlooked,8530
229,28516,1341611860,MT,So glad to see this! AI replacing human judgment too quickly,8531
36854,8404,1341611920,RT,So glad to see this! dangerous health trends being promoted,8532
93308,38673,1341611980,RE,So glad to see this! ocean pollution growing,8533
13074,9352,1341612040,MT,So glad to see this! volatile crypto tokens causing losses,8534
26843,12416,1341612100,RT,So glad to see this! teams facing mismanagement issues,8535
6661,32508,1341612160,RE,So glad to see this! actors criticized unfairly for roles,8536
4907,3166,1341612220,MT,So glad to see this! programs ignoring marginalized communities,8537
3289,3376,1341612280,RT,So glad to see this! research not addressing real-world needs,8538
9108,497,1341612340,RE,So glad to see this! online courses not engaging enough,8539
18431,294416,1341612400,MT,Brilliant work! vulnerable groups being overlooked,8540
34796,22779,1341612460,RT,Brilliant work! AI replacing human judgment too quickly,8541
54060,22781,1341612520,RE,Brilliant work! dangerous health trends being promoted,8542
14539,47608,1341612580,MT,Brilliant work! ocean pollution growing,8543
5669,28667,1341612640,RT,Brilliant work! volatile crypto tokens causing losses,8544
8614,75640,1341612700,RE,Brilliant work! teams facing mismanagement issues,8545
276767,121422,1341612760,MT,Brilliant work! actors criticized unfairly for roles,8546
359115,50241,1341612820,RT,Brilliant work! programs ignoring marginalized communities,8547
64640,20905,1341612880,RE,Brilliant work! research not addressing real-world needs,8548
196346,129456,1341612940,MT,Brilliant work! online courses not engaging enough,8549
36371,28586,1341613000,RT,Hate this. vulnerable groups being overlooked,8550
67282,7383,1341613060,RE,Hate this. AI replacing human judgment too quickly,8551
45,115093,1341613120,MT,Hate this. dangerous health trends being promoted,8552
4704,2221,1341613180,RT,Hate this. ocean pollution growing,8553
1286,21929,1341613240,RE,Hate this. volatile crypto tokens causing losses,8554
34,33070,1341613300,MT,Hate this. teams facing mismanagement issues,8555
2949,172972,1341613360,RT,Hate this. actors criticized unfairly for roles,8556
263490,122030,1341613420,RE,Hate this. programs ignoring marginalized communities,8557
69648,29692,1341613480,MT,Hate this. research not addressing real-world needs,8558
59636,231873,1341613540,RT,Hate this. online courses not engaging enough,8559
4368,2156,1341613600,RE,This is disappointing. vulnerable groups being overlooked,8560
33386,47175,1341613660,MT,This is disappointing. AI replacing human judgment too quickly,8561
225908,216056,1341613720,RT,This is disappointing. dangerous health trends being promoted,8562
22816,11152,1341613780,RE,This is disappointing. ocean pollution growing,8563
4514,22634,1341613840,MT,This is disappointing. volatile crypto tokens causing losses,8564
109134,26004,1341613900,RT,This is disappointing. teams facing mismanagement issues,8565
23587,29721,1341613960,RE,This is disappointing. actors criticized unfairly for roles,8566
11449,9017,1341614020,MT,This is disappointing. programs ignoring marginalized communities,8567
43998,21782,1341614080,RT,This is disappointing. research not addressing real-world needs,8568
37562,305412,1341614140,RE,This is disappointing. online courses not engaging enough,8569
4446,5907,1341614200,MT,Not a fan of this at all. vulnerable groups being overlooked,8570
109647,2795,1341614260,RT,Not a fan of this at all. AI replacing human judgment too quickly,8571
229447,7643,1341614320,RE,Not a fan of this at all. dangerous health trends being promoted,8572
71822,168699,1341614380,MT,Not a fan of this at all. ocean pollution growing,8573
38040,23318,1341614440,RT,Not a fan of this at all. volatile crypto tokens causing losses,8574
4602,31551,1341614500,RE,Not a fan of this at all. teams facing mismanagement issues,8575
16455,168893,1341614560,MT,Not a fan of this at all. actors criticized unfairly for roles,8576
33150,240876,1341614620,RT,Not a fan of this at all. programs ignoring marginalized communities,8577
184353,36521,1341614680,RE,Not a fan of this at all. research not addressing real-world needs,8578
39752,17655,1341614740,MT,Not a fan of this at all. online courses not engaging enough,8579
358,53508,1341614800,RT,Love this! corruption scandals without consequences,8580
39524,2244,1341614860,RE,Love this! technology rolling out without testing,8581
80,71141,1341614920,MT,Love this! limited access to essential medications,8582
8299,7151,1341614980,RT,Love this! loss of biodiversity accelerating,8583
17012,275600,1341615040,RE,Love this! lack of safeguards for digital assets,8584
33070,31551,1341615100,MT,Love this! fitness technology not accessible to all,8585
380375,196276,1341615160,RT,Love this! over-commercialization in music or film,8586
217042,12662,1341615220,RE,Love this! job opportunities not keeping pace with skills,8587
608,307066,1341615280,MT,Love this! scientific data being misinterpreted,8588
21046,91016,1341615340,RT,Love this! wellness programs being inaccessible,8589
194092,80101,1341615400,RE,So glad to see this! corruption scandals without consequences,8590
13603,103612,1341615460,MT,So glad to see this! technology rolling out without testing,8591
54291,120347,1341615520,RT,So glad to see this! limited access to essential medications,8592
303072,143185,1341615580,RE,So glad to see this! loss of biodiversity accelerating,8593
7442,20730,1341615640,MT,So glad to see this! lack of safeguards for digital assets,8594
